tested_ids,most_possible_intention,most_possible_intention_cf,second_possible_intention,second_possible_intention_cf,third_possible_intention,third_possible_intention_cf,ground_truth_intention
537,agent_1-help-agent_2-na,0.85,agent_1-respondto-agent_2,0.75,agent_1-greet-agent_2,0.65,agent_1-open-box_5
538,agent_1-help-agent_2-na,0.8,agent_1-respondto-agent_2,0.75,agent_1-find-box_5,0.5,agent_1-open-box_5
539,agent_1-help-agent_2-na,0.85,agent_1-respondto-agent_2,0.6,agent_1-observe-agent_2,0.55,agent_1-find-dumbbell_3
540,help-agent_2-get-dumbbell_3-na,0.8,find-dumbbell_3,0.6,get-dumbbell_3-na,0.4,agent_1-help-agent_2-find-dumbbell_3
541,agent_1-help-agent_2-find-dumbbell_3,0.9,agent_1-find-dumbbell_3,0.8,agent_1-observe-agent_2,0.5,agent_1-help-agent_2-find-dumbbell_3
542,agent_1-help-agent_2-find-dumbbell_3,0.9,agent_1-find-dumbbell_3,0.85,agent_1-inform-agent_2-my_search_status_for_dumbbell_3,0.6,agent_1-help-agent_2-find-dumbbell_3
543,agent_1-find-agent_2,0.8,agent_1-help-agent_2-find-dumbbell_3,0.5,agent_1-find-dumbbell_3,0.3,agent_1-help-agent_2-find-dumbbell_3
544,agent_2-help-agent_1-playwith-chess_3-agent_2,0.75,agent_2-playwith-chess_3-agent_1,0.65,agent_2-get-chess_3-na,0.4,agent_2-putonto-chess_3-table_4
545,agent_2-help-agent_1-playwith-chess_3-agent_2,0.9,agent_2-playwith-chess_3-agent_1,0.85,agent_2-respondto-agent_1,0.6,agent_2-putonto-chess_3-table_4
546,agent_2-help-agent_1-get-chess_3-table_4,0.9,agent_2-playwith-chess_3-agent_1,0.8,agent_2-putonto-chess_3-table_4,0.75,agent_2-putonto-chess_3-table_4
547,agent_2-help-agent_1-give-chess_3-agent_2,0.75,agent_2-putonto-chess_3-table_4,0.6,agent_2-playwith-chess_3-agent_1,0.4,agent_2-putonto-chess_3-table_4
548,agent_2-help-agent_1-(agent_1-playwith-chess_3-agent_2),0.8,agent_2-putonto-chess_3-table_4,0.65,agent_2-playwith-chess_3-agent_1,0.5,agent_2-putonto-chess_3-table_4
549,agent_2-harm-agent_1-open_box_5,0.7,agent_2-observe-agent_1,0.5,agent_2-open-shelf_6,0.3,agent_2-na
550,agent_2-harm-agent_1-open-box_5,0.9,agent_2-open-box_5,0.8,agent_2-get-box_5-box_5,0.7,agent_2-na
551,agent_2-harm-agent_1-open-box_5,0.75,agent_2-find-box_5,0.65,agent_2-open-box_5,0.55,agent_2-na
552,agent_2-open-box_5,0.75,agent_2-find-box_5,0.15,agent_2-na,0.1,agent_2-na
553,agent_2-harm-agent_1-agent_1-get-dumbbell_3-box_5,0.75,agent_2-get-dumbbell_3-box_5,0.65,agent_2-close-box_5,0.55,agent_2-na
554,agent_2-get-dumbbell_3-box_5,0.7,agent_2-close-box_5,0.2,agent_2-observe-dumbbell_3,0.1,agent_2-na
555,"agent_2-harm-agent_1-[get, dumbbell_3, box_5]",0.8,agent_2-get-dumbbell_3-box_5,0.7,agent_2-putonto-dumbbell_3-shelf_6,0.5,agent_2-get-dumbbell_3-box_5
556,agent_2-get-dumbbell_3-box_5,0.9,agent_2-putonto-box_5-shelf_6,0.6,agent_2-open-shelf_6,0.5,agent_2-na
557,agent_2-harm-agent_1-get-dumbbell_3-box_5,0.7,agent_2-get-dumbbell_3-box_5,0.6,agent_2-putonto-box_5-table_4,0.3,agent_2-na
558,agent_2-get-dumbbell_3-box_5,0.9,agent_2-observe-agent_1,0.6,agent_2-na,0.4,agent_2-harm-agent_1-get-na
559,agent_2-greet-agent_1,0.7,agent_2-observe-agent_1,0.2,agent_2-na,0.1,agent_2-help-agent_1-get-books_3-box_4
560,agent_2-inform-agent_1-books_3-box_4,0.6,agent_2-help-agent_1-get-books_3-box_4,0.3,agent_2-respondto-agent_1,0.1,agent_2-help-agent_1-get-books_3-box_4
561,agent_2-find-agent_1,0.8,agent_2-help-agent_1-observe-timer_6,0.6,agent_2-get-timer_6-hand,0.5,agent_2-help-agent_1-get-books_3-box_4
562,agent_2-help-agent_1-find-timer_6,0.9,agent_2-inform-agent_1-timer_6,0.8,agent_2-give-timer_6-agent_1,0.65,agent_2-help-agent_1-get-books_3-box_4
563,agent_2-help-agent_1-find-timer_6,0.9,agent_2-inform-agent_1-timer_6,0.75,agent_2-give-timer_6-agent_1,0.65,agent_2-help-agent_1-get-books_3-box_4
564,agent_2-help-agent_1-find-timer_6,0.9,agent_2-inform-agent_1-timer_6,0.8,agent_2-give-timer_6-agent_1,0.7,agent_2-help-agent_1-get-books_3-box_4
565,agent_2-help-agent_1-find-timer_6,0.85,agent_2-inform-agent_1-timer_6,0.75,agent_2-give-timer_6-agent_1,0.6,agent_2-help-agent_1-get-books_3-box_4
566,agent_2-help-agent_1-find-timer_6,0.9,agent_2-give-timer_6-agent_1,0.85,agent_2-inform-agent_1-timer_6,0.75,agent_2-help-agent_1-get-books_3-box_4
567,agent_2-help-agent_1-find-timer_6,0.9,agent_2-give-timer_6-agent_1,0.8,agent_2-inform-agent_1-timer_6,0.6,agent_2-help-agent_1-get-books_3-box_4
568,agent_2-help-agent_1-get-key_4-na,0.7,agent_2-respondto-agent_1,0.6,agent_2-observe-key_4,0.45,agent_2-open-box_5
569,agent_2-find-agent_1,0.5,agent_2-na,0.4,agent_2-find-box_5,0.1,agent_2-open-box_5
570,agent_2-requesthelp-agent_1-open-box_5,0.8,agent_2-find-key,0.6,agent_2-inform-agent_1-box_5_is_locked,0.5,agent_2-open-box_5
571,agent_2-get-key_4-box_6,0.85,agent_2-open-box_5,0.7,agent_2-respondto-agent_1,0.5,agent_2-open-box_5
572,agent_2-respondto-agent_1,0.75,agent_2-open-box_5,0.6,agent_2-inform-agent_1-box_5_is_unlocked,0.35,agent_2-open-box_5
573,agent_2-help-agent_1-putinto-dumbbell_3-box_6,0.8,agent_2-putinto-dumbbell_3-box_6,0.7,agent_2-get-dumbbell_3-box_6,0.6,agent_2-open-box_5
574,agent_2-help-agent_1-putinto-dumbbell_3-box_6,0.8,agent_2-putinto-dumbbell_3-box_6,0.65,agent_2-inform-agent_1-box_6_is_open,0.55,agent_2-open-box_5
575,agent_2-open-box_5,0.75,agent_2-observe-box_5,0.5,agent_2-observe-agent_1,0.25,agent_2-open-box_5
576,agent_2-help-agent_1-putinto-dumbbell_3-box_5,0.8,agent_2-open-box_5,0.7,agent_2-respondto-agent_1,0.5,agent_2-open-box_5
577,agent_1-help-agent_2-na,0.85,agent_1-respondto-agent_2,0.7,agent_1-playwith-chess_6-agent_2,0.5,agent_1-playwith-chess_3-agent_2
578,agent_1-playwith-chess_6-agent_2,0.6,agent_1-playwith-chess_3-agent_2,0.25,agent_1-requesthelp-agent_2-playwith-chess_3-agent_2,0.15,agent_1-playwith-chess_6-agent_2
579,agent_1-playwith-chess_6-agent_2,0.8,agent_1-help-agent_2-playwith-chess_6-agent_1,0.15,agent_1-find-table_7,0.05,agent_1-playwith-chess_6-agent_2
580,agent_1-playwith-chess_6-agent_2,0.9,agent_1-respondto-agent_2,0.6,agent_1-requesthelp-agent_2-putonto_chess_6_table_7,0.4,agent_1-playwith-chess_6-agent_2
581,agent_1-playwith-chess_6-agent_2,0.9,agent_1-respondto-agent_2,0.5,agent_1-na,0.1,agent_1-playwith-chess_6-agent_2
582,agent_2-open-box_4,0.9,agent_2-get-key_5-somewhere,0.85,agent_2-give-timer_3-agent_1,0.7,agent_2-give-timer_3-agent_1
583,agent_2-requesthelp-agent_1-get-timer_3-box_4,0.7,agent_2-get-timer_3-box_4,0.5,agent_2-get-key_5-agent_1,0.45,agent_2-give-timer_3-agent_1
584,agent_2-give-timer_3-agent_1,0.7,agent_2-find-timer_3,0.2,agent_2-open-box_4,0.1,agent_2-give-timer_3-agent_1
585,agent_2-give-timer_3-agent_1,0.7,agent_2-inform-agent_1-timer_3_available,0.2,agent_2-putonto-timer_3-box_4,0.1,agent_2-give-timer_3-agent_1
586,agent_2-inform-agent_1-my_intent_was_give_timer_3,0.7,agent_2-na,0.2,agent_2-observe-agent_1,0.1,agent_2-open-box_4
587,agent_2-inform-agent_1-timer_3,0.5,agent_2-get-timer_3-na,0.4,agent_2-respondto-agent_1,0.1,agent_2-give-timer_3-agent_1
588,agent_1-get-key_8-table_6,0.8,agent_1-requesthelp-agent_2-get-key_8-table_6,0.7,agent_1-observe-key_8,0.6,agent_1-find-key_3
589,agent_1-get-key_8-table_6,0.65,agent_1-observe-key_8,0.25,agent_1-requesthelp-agent_2-get-key_8-table_6,0.1,agent_1-find-key_3
590,agent_1-get-key_3-box_4,0.9,agent_1-find-key_3,0.6,agent_1-putonto-key_3-table_6,0.3,agent_1-find-key_3
591,agent_1-get-key_3-box_4,0.85,agent_1-observe-key_3,0.55,agent_1-find-key_3,0.35,agent_1-open-box_4
592,agent_1-get-key_3,0.9,agent_1-observe-key_3,0.7,agent_1-find-key_8,0.45,agent_1-open-box_4
593,agent_1-get-key_8-table_6,0.7,agent_1-putonto-key_3-table_6,0.5,agent_1-observe-key_8,0.4,agent_1-na
594,agent_2-help-agent_1-find_cup_5,0.8,agent_2-greet-agent_1,0.6,agent_2-observe-agent_1,0.5,agent_2-find-cup_5
595,agent_2-help-agent_1-find-cup_5,0.7,agent_2-inform-agent_1-find-cup_5,0.6,agent_2-requesthelp-agent_1-find-cup_5,0.45,agent_2-find-cup_5
596,agent_2-help-agent_1-find-cup_5,0.7,agent_2-find-cup_5,0.5,agent_2-inform-agent_1-find-cup_5,0.4,agent_2-find-cup_5
597,agent_2-respondto-agent_1,0.9,agent_2-find-cup_5,0.8,agent_2-inform-agent_1-find-cup_5,0.7,agent_2-requesthelp-agent_1-na
598,agent_2-requesthelp-agent_1-find-cup_5,0.8,agent_2-greet-agent_1,0.7,agent_2-help-agent_1-find-na,0.6,agent_2-agent_1-na
599,agent_2-help-agent_1-open-box_8,0.9,agent_2-inform-agent_1-will_help_open_box_8,0.8,agent_2-find-agent_1,0.75,agent_2-find-cup_5
600,agent_2-help-agent_1-na,0.8,agent_2-respondto-agent_1,0.6,agent_2-inform-agent_1-cup_5,0.4,agent_2-find-cup_5
601,agent_2-help-agent_1-na,0.6,agent_2-respondto-agent_1,0.25,agent_2-get-cup_5,0.15,agent_2-find-cup_5
602,agent_2-respondto-agent_1,0.9,agent_2-find-agent_1_intention,0.8,agent_2-get-cup_5,0.5,agent_2-find-cup_5
603,agent_2-help-agent_1-na,0.85,agent_2-respondto-agent_1,0.75,agent_2-inform-agent_1-found-cup_5,0.6,agent_2-find-cup_5
604,agent_1-greet-agent_2,0.7,agent_1-find-environment,0.6,agent_1-find-object_for_play,0.5,agent_1-get-key_3-na
605,agent_1-open-box_4,0.5,agent_1-respondto-agent_2,0.3,agent_1-find-key_3,0.2,agent_1-get-key_3-na
606,agent_1-find-key_3,0.85,agent_1-observe-box_6,0.75,agent_1-get-key_3-box_6,0.6,agent_1-get-key_3-na
607,agent_1-get-key_3-na,0.85,agent_1-find-key_3,0.8,agent_1-open-box_4,0.7,agent_1-get-key_3-na
608,agent_1-get-key_3-box_4,0.75,agent_1-inform-agent_2-key_3_is_in_box_4,0.65,agent_1-observe-agent_2,0.5,agent_1-get-key_3-na
609,agent_1-get-key_3-na,0.9,agent_1-inform-agent_2-key_3,0.6,agent_1-give-key_3-agent_2,0.4,agent_1-get-key_3-na
610,agent_1-get-key_3-na,0.9,agent_1-playwith-key_3-agent_1,0.7,agent_1-inform-agent_2-key_3,0.5,agent_1-get-key_3-na
611,agent_1-inform-agent_2-key_3,0.75,agent_1-get-key_3-na,0.6,agent_1-respondto-agent_2,0.4,agent_1-get-key_3-na
612,agent_2-observe-cup_4,0.85,agent_2-help-agent_1-get-cup_4-na,0.8,agent_2-help-agent_1-observe-cup_4,0.75,agent_2-help-agent_1-na
613,agent_2-help-agent_1-get-cup_4,0.9,agent_2-get-cup_4-agent_1,0.88,agent_2-respondto-agent_1,0.6,agent_2-help-agent_1-get-na
614,agent_2-help-agent_1-get-cup_4,0.9,agent_2-give-cup_4-agent_1,0.8,agent_2-observe-cup_4,0.6,agent_2-help-agent_1-get-cup_4-na
615,agent_2-help-agent_1-give-cup_4-na,0.9,agent_2-give-cup_4-agent_1,0.85,agent_2-inform-agent_1-cup_4,0.7,agent_2-help-agent_1-get-cup_4-na
616,agent_2-help-agent_1-putonto-cup_4-table_3,0.9,agent_2-putonto-cup_4-table_3,0.75,agent_2-help-agent_1-get-cup_4-table_3,0.6,agent_2-help-agent_1-na
617,agent_2-help-agent_1-putonto-cup_4-table_3,0.9,agent_2-putonto-cup_4-table_3,0.85,agent_2-inform-agent_1-confirmplacementofcup4ontable3,0.6,agent_2-help-agent_1-na
618,agent_1-open-box_4,0.8,agent_1-get-key_7-somewhere,0.75,agent_1-open-box_5,0.6,agent_1-open-box_4
619,agent_1-open-box_4,0.9,agent_1-get-key_7-somewhere,0.7,agent_1-find-box_4,0.4,agent_1-open-box_4
620,agent_1-open-box_4,0.8,agent_1-find-box_4,0.15,agent_1-observe-box_4,0.05,agent_1-open-box_4
621,agent_1-observe-box_4,0.7,agent_1-inform-agent_2-box_4_is_open,0.5,agent_1-putinto-key_7-box_4,0.3,agent_1-open-box_4
622,agent_1-observe-box_4,0.75,agent_1-open-box_5,0.15,agent_1-putinto-key_7-box_4,0.05,agent_1-open-box_4
623,agent_1-open-box_4,0.9,agent_1-find-key_3,0.75,agent_1-get-key_3-box_4,0.6,agent_1-find-key_3
624,agent_1-find-key_3,0.85,agent_1-get-key_3-box_4,0.7,agent_1-find-agent_2,0.55,agent_1-find-key_3
625,agent_1-find-key_3,0.6,agent_1-get-key_3-environment,0.3,agent_1-observe-key_3,0.1,agent_1-find-key_3
626,agent_1-give-key_3-agent_2,0.75,agent_1-help-agent_2-find-key_3,0.65,agent_1-get-key_3,0.5,agent_1-find-key_3
627,agent_1-give-cup_3-agent_2,0.8,agent_1-inform-agent_2-cup_3,0.7,agent_1-greet-agent_2,0.6,agent_1-get-cup_3-na
628,agent_1-help-agent_2-na,0.8,agent_1-respondto-agent_2,0.75,agent_1-find-agent_2,0.65,agent_1-get-cup_3-na
629,agent_2-harm-agent_1-open-box_4,0.8,agent_2-get-key_3-box_5,0.75,agent_2-find-key_6,0.5,agent_2-open-box_4
630,agent_2-harm-agent_1-open-box_4,0.8,agent_2-open-box_4,0.65,agent_2-get-key_3,0.5,agent_2-open-box_4
631,agent_2-harm-agent_1-open-box_4,0.8,agent_2-open-box_4,0.6,agent_2-get-key_7-agent_1,0.25,agent_2-open-box_4
632,agent_2-open-box_4,0.8,agent_2-harm-agent_1-open-box_4,0.6,agent_2-get-key_7-agent_1,0.45,agent_2-open-box_4
633,agent_1-get-timer_3-box_4,0.85,agent_1-open-box_4,0.75,agent_1-find-timer_3,0.7,agent_1-help-agent_2-get-timer_3-box_4
634,agent_1-give-timer_3-agent_2,0.85,agent_1-get-timer_3-box_4,0.75,agent_1-inform-agent_2-box_4-is-open,0.5,agent_1-help-agent_2-get-timer_3-me
635,agent_1-help-agent_2-get-timer_3-me,0.7,agent_1-give-timer_3-agent_2,0.2,agent_1-na,0.1,agent_1-help-agent_2-get-timer_3-me
636,agent_1-help-agent_2-get-timer_3-me,0.9,agent_1-give-timer_3-agent_2,0.8,agent_1-inform-agent_2-timer_3,0.5,agent_1-help-agent_2-get-timer_3-me
637,agent_1-give-timer_3-agent_2,0.85,agent_1-help-agent_2-get-timer_3-me,0.65,agent_1-inform-agent_2-timer_3,0.25,agent_1-help-agent_2-get-timer_3-me
638,agent_2-get-key_3-box_4,0.7,agent_2-open-box_4,0.6,agent_2-open-box_5,0.5,agent_2-na
639,agent_2-get-key_3-box_4,0.8,agent_2-observe-key_3,0.5,agent_2-inform-agent_1-key_3,0.3,agent_2-na
640,agent_2-get-key_3-agent_1,0.8,agent_2-find-box_5,0.7,agent_2-observe-box_4,0.6,agent_2-na
641,agent_2-putonto-cup_6-table_7,0.9,agent_2-respondto-agent_1,0.8,agent_2-get-cup_6-box_4,0.7,agent_2-putonto-cup_6-table_7
642,agent_2-help-agent_1-get-key_3-box_5,0.75,agent_2-putonto-cup_6-table_7,0.65,agent_2-respondto-agent_1,0.5,agent_2-putonto-cup_6-table_7
643,agent_2-putonto-cup_6-table_7,0.8,agent_2-help-agent_1-putonto-key_3-table_7,0.15,agent_2-respondto-agent_1,0.05,agent_2-putonto-cup_6-table_7
644,agent_2-respondto-agent_1,0.7,agent_2-putonto-cup_6-table_7,0.6,agent_2-find-agent_1,0.45,agent_2-putonto-cup_6-table_7
645,agent_2-help-agent_1-open-box_5,0.85,agent_2-observe-box_5,0.75,agent_2-respondto-agent_1,0.65,agent_2-help-agent_1-open-box_5
646,agent_2-help-agent_1-get-key_3-box_5,0.85,agent_2-inform-agent_1-key_3_is_in_box_4,0.8,agent_2-help-agent_1-get-key_3-box_4,0.7,agent_2-help-agent_1-na
647,agent_2-help-agent_1-get-key_3-box_5,0.85,agent_2-help-agent_1-putinto-key_3-box_5,0.7,agent_2-help-agent_1-get-key_3-box_4,0.6,agent_2-help-agent_1-get-key_3-box_5
648,agent_2-help-agent_1-putinto-key_3-box_4,0.85,agent_2-give-key_3-agent_1,0.45,agent_2-help-agent_1-putinto-key_3-box_5,0.4,agent_2-help-agent_1-putinto-key_3-box_4
649,agent_2-help-agent_1-putinto-key_3-box_4,0.95,agent_2-putinto-key_3-box_4,0.85,agent_2-inform-agent_1-willputkeyinbox,0.75,agent_2-help-agent_1-putinto-key_3-box_4
650,agent_2-putonto-cup_3-table_4,0.85,agent_2-get-cup_3-agent_2,0.1,agent_2-observe-cup_3,0.05,agent_2-putonto-cup_3-table_4
651,agent_2-putonto-cup_3-table_4,0.85,agent_2-get-cup_3-cup_3,0.1,agent_2-na,0.05,agent_2-putonto-cup_3-table_4
652,agent_2-find-table_4,0.8,agent_2-putonto-cup_3-table_4,0.7,agent_2-requesthelp-agent_1-putonto-cup_3-table_4,0.5,agent_2-putonto-cup_3-table_4
653,agent_2-putonto-cup_3-table_4,0.85,agent_2-get-cup_3-cup_3_location,0.7,agent_2-requesthelp-agent_1-putonto-cup_3-table_4,0.25,agent_2-putonto-cup_3-table_4
654,agent_2-putonto-cup_3-table_4,0.8,agent_2-requesthelp-agent_1-putonto-cup_3-table_4,0.15,agent_2-na,0.05,agent_2-putonto-cup_3-table_4
655,agent_2-putonto-cup_3-table_4,0.95,agent_2-na,0.04,agent_2-observe-cup_3,0.01,agent_2-putonto-cup_3-table_4
656,agent_2-na,0.85,agent_2-observe-agent_1,0.1,agent_2-observe-table_4,0.05,agent_2-observe-world
657,agent_2-na,0.7,agent_2-observe-agent_1,0.2,agent_2-respondto-agent_1,0.1,agent_2-observe-world
658,agent_2-na,0.8,agent_2-observe-world,0.15,agent_2-observe-agent_1,0.04,agent_2-observe-world
659,agent_1-find-key_7,0.8,agent_1-requesthelp-agent_2-find-key_7,0.7,agent_1-playwith-chess_5-agent_2,0.6,agent_1-playwith-chess_5-agent_2
660,agent_1-playwith-chess_5-agent_2,0.9,agent_1-get-key_7-none,0.8,agent_1-find-box_6,0.7,agent_1-playwith-chess_5-agent_2
661,agent_1-playwith-chess_5-agent_2,0.9,agent_1-open-box_6,0.8,agent_1-get-chess_5-box_6,0.7,agent_1-playwith-chess_5-agent_2
662,agent_1-playwith-chess_5-agent_2,0.9,agent_1-get-chess_5-box_6,0.75,agent_1-requesthelp-agent_2-playwith-chess_5-agent_2,0.65,agent_1-playwith-chess_5-agent_2
663,agent_1-playwith-chess_5-agent_2,0.9,agent_1-respondto-agent_2,0.8,agent_1-requesthelp-agent_2-playwith-chess_5-agent_2,0.75,agent_1-playwith-chess_5-agent_2
664,agent_1-playwith-chess_5-agent_2,0.9,agent_1-give-chess_5-agent_2,0.8,agent_1-requesthelp-agent_2-playwith-chess_5-agent_1,0.7,agent_1-playwith-chess_5-agent_2
665,agent_1-find-agent_2,0.9,agent_1-playwith-chess_5-agent_2,0.8,agent_1-putonto-chess_5-box_4,0.6,agent_1-playwith-chess_5-agent_2
666,agent_1-help-agent_2-find-banana_3,0.7,agent_1-playwith-chess_5-agent_2,0.2,agent_1-give-banana_3-agent_2,0.1,agent_1-playwith-chess_5-agent_2
667,agent_1-help-agent_2-find_banana_3,0.85,agent_1-playwith-chess_5-agent_2,0.4,agent_1-get-banana_3-box_4,0.3,agent_1-playwith-chess_5-agent_2
668,agent_1-help-agent_2-find-banana_3,0.85,agent_1-get-banana_3-box_4,0.1,agent_1-playwith-chess_5-agent_2,0.05,agent_1-playwith-chess_5-agent_2
669,"agent_1-requesthelp-agent_2-[give, dumbbell_3, agent_1]",0.85,agent_1-putinto-dumbbell_3-shelf_4,0.75,agent_1-get-dumbbell_3-dumbbell_3,0.6,agent_1-putinto-dumbbell_3-shelf_4
670,agent_1-inform-agent_2-putinto-dumbbell_3-shelf_4,0.8,agent_1-requesthelp-agent_2-putinto-dumbbell_3-shelf_4,0.15,agent_1-get-dumbbell_3-agent_2,0.05,agent_1-putinto-dumbbell_3-shelf_4
671,agent_1-putinto-dumbbell_3-shelf_4,0.95,agent_1-get-dumbbell_3-agent_2,0.9,agent_1-observe-agent_2,0.8,agent_1-putinto-dumbbell_3-shelf_4
672,agent_1-inform-agent_2-thankyou,0.9,agent_1-respondto-agent_2,0.8,agent_1-na,0.4,agent_1-putinto-dumbbell_3-shelf_4
673,agent_1-na-na-na,0.9,agent_1-inform-agent_2-thank_you,0.8,agent_1-observe-shelf_4-na,0.5,agent_1-putinto-dumbbell_3-shelf_4
674,agent_1-putinto-dumbbell_3-shelf_4,0.7,agent_1-find/open/observe-shelf_4,0.2,agent_1-na,0.1,agent_1-putinto-dumbbell_3-shelf_4
675,agent_2-get-banana_3-box_4,0.9,agent_2-respondto-agent_1,0.08,agent_2-observe-banana_3,0.02,agent_2-get-banana_3-box_4
676,agent_2-get-banana_3-box_4,0.8,agent_2-get-banana_3-na,0.7,agent_2-respondto-agent_1,0.2,agent_2-get-banana_3-box_4
677,agent_1-help-agent_2-open-box_8,0.7,agent_1-observe-agent_2,0.2,agent_1-find-key_5,0.1,agent_1-open-shelf_6
678,agent_1-respondto-agent_2,0.8,agent_1-requesthelp-agent_2-open-shelf_6,0.7,agent_1-open-shelf_6,0.6,agent_1-open-shelf_6
679,agent_1-respondto-agent_2,0.9,agent_1-inform-agent_2-key_9,0.7,agent_1-observe-agent_2,0.6,agent_1-open-shelf_6
680,agent_1-na,0.7,agent_1-observe-shelf_6,0.6,agent_1-help-agent_2-get-banana_7,0.4,agent_1-open-shelf_6
681,agent_1-help-agent_2-open-box_8,0.7,agent_1-find-box_8,0.65,agent_1-get-timer_3-box_4,0.55,agent_1-open-shelf_6
682,agent_1-help-agent_2-open-box_8,0.8,agent_1-find-agent_2,0.7,agent_1-inform-agent_2-box_8_is_open,0.6,agent_1-open-shelf_6
683,agent_1-help-agent_2-open-box_8,0.8,agent_1-find-agent_2,0.65,agent_1-na,0.4,agent_1-open-shelf_6
684,open,0.8,respondto-agent_2,0.7,help-agent_2-get-key_9-box_8,0.6,agent_1-observe-world
685,agent_1-requesthelp-agent_2-find_visibleobject,0.8,agent_1-find-agent_2,0.7,agent_1-inform-agent_2-statusislost,0.6,agent_1-observe-world
686,agent_1-respondto-agent_2,0.8,agent_1-find-agent_2,0.7,agent_1-observe-world,0.5,agent_1-na
687,agent_2-help-agent_1-open-box_8,0.8,agent_2-observe-agent_1,0.65,agent_2-observe-box_8,0.5,agent_2-open-shelf_7
688,agent_2-help-agent_1-open-box_4,0.85,agent_2-open-shelf_7,0.75,agent_2-observe-agent_1,0.65,agent_2-open-shelf_7
689,agent_2-get-key_5-shelf_7,0.9,agent_2-open-box_4,0.8,agent_2-inform-agent_1-key_5,0.6,agent_2-open-shelf_7
690,agent_2-help-agent_1-open-box_4,0.8,agent_2-open-box_4,0.7,agent_2-find-key_5,0.5,agent_2-open-shelf_7
691,playwith-chess_11-agent_1,0.8,help-agent_1-open-box_4,0.6,respondto-agent_1,0.4,agent_2-observe-world
692,agent_2-help-agent_1-playwith_chess_11_agent_1,0.85,agent_2-playwith-chess_11-agent_1,0.8,agent_2-open-box_4,0.5,agent_2-observe-world
693,agent_2-give-key_6-agent_1,0.8,agent_2-help-agent_1-open-box_4,0.6,agent_2-open-box_4,0.5,agent_2-observe-world
694,agent_2-playwith-chess_11-agent_1,0.7,agent_2-give-key_6-agent_1,0.6,agent_2-open-box_4,0.5,agent_2-observe-world
695,agent_2-find-chess_11,0.8,agent_2-playwith-chess_11-agent_1,0.7,agent_2-find-agent_1,0.6,agent_2-observe-agent_1
696,agent_2-give-key_6-agent_1,0.75,agent_2-find-agent_1,0.65,agent_2-playwith-chess_11-agent_1,0.5,agent_2-open-shelf_7
697,agent_2-inform-agent_1-dumbbell_3_in_box_4,0.85,agent_2-help-agent_1-get-dumbbell_3-box_4,0.75,agent_2-observe-agent_1,0.5,agent_2-help-agent_1-open-box_4
698,agent_2-help-agent_1-agent_1-greet-me,0.7,agent_2-na,0.2,agent_2-respondto-agent_1,0.1,agent_2-na
699,agent_2-help-agent_1-agent_1-playwith-chess_3-agent_2,0.9,agent_2-playwith-chess_3-agent_1,0.8,agent_2-respondto-agent_1,0.6,agent_2-playwith-chess_3-agent_1
700,agent_1-greet-agent_2,0.8,agent_1-inform-agent_2-box_4 is locked,0.6,agent_1-find/open-box_4,0.3,agent_1-na
701,agent_1-find-agent_2,0.6,agent_1-respondto'/'greet-agent_2,0.3,agent_1-na,0.1,agent_1-na
702,agent_1-find-agent_2,0.8,agent_1-give-banana_6-agent_2,0.7,agent_1-inform-agent_2-i_have_banana_6,0.6,agent_1-na
703,agent_1-find-agent_2,0.7,agent_1-respondto-agent_2,0.2,agent_1-na,0.1,agent_1-na
704,agent_1-inform-agent_2-the_box_4_is_empty,0.8,agent_1-harm-agent_2-open_box_4,0.7,agent_1-requesthelp-agent_2-get_banana_6,0.6,agent_1-na
705,"agent_1-harm-agent_2-[get,cup_5,box_4]",0.7,"agent_1-requesthelp-agent_2-[open,box_4]",0.2,agent_1-get-box_4-agent_2,0.1,agent_1-na
706,agent_1-harm-agent_2-open-box_4,0.6,agent_1-get-cup_5-box_4,0.25,agent_1-inform-agent_2-claim_box_4,0.1,agent_1-greet-agent_2
707,agent_1-harm-agent_2-open-box_4,0.85,agent_1-get-box_4-from-agent_2,0.65,agent_1-respondto-agent_2,0.4,agent_1-na
708,agent_1-harm-agent_2-open-box_4,0.7,agent_1-get-box_4-agent_2,0.5,agent_1-playwith-box_4-agent_2,0.3,agent_1-greet-agent_2
709,agent_1-respondto-agent_2,0.7,agent_1-observe-agent_2,0.5,agent_1-na,0.3,agent_1-agent_2
710,agent_1-putonto-chess_8-table_4,0.7,agent_1-playwith-chess_8-agent_2,0.5,agent_1-requesthelp-agent_2-playwith-chess_8-agent_1,0.3,agent_1-playwith-chess_5-agent_2
711,agent_1-playwith-chess_5-agent_2,0.8,agent_1-inform-agent_2-playwith-chess_5-agent_2,0.6,"agent_1-get-chess_5-[-261,218]",0.5,agent_1-playwith-chess_5-agent_2
