tested_ids,most_possible_intention,most_possible_intention_cf,second_possible_intention,second_possible_intention_cf,third_possible_intention,third_possible_intention_cf,ground_truth_intention
1028,PutOnto-box_5-box_5,0.9,RespondTo-agent_1,0.5,Harm-agent_2-Inform-agent_1-box_5,0.1,agent_2-na
1029,Inform-agent_1-box_4,0.9,PutOnto-box_4-box_5,0.5,Help-agent_2-PutOnto-box_5-box_4,0.1,agent_2-na
1030,Help-agent_2-Find-box_4,0.9,Get-box_4,0.5,Harm-agent_2-Observe-box_4,0.1,agent_2-na
1031,Give-box_5-agent_1,0.9,Help-agent_2-PutOnto-box_4-box_4,0.5,Give-box_4-agent_1,0.1,agent_2-na
1032,RespondTo-agent_1,0.9,Observe-box_5,0.5,RespondTo-agent_1,0.1,agent_2-na
1033,Greet,0.9,Open-box_4,0.5,Inform-key_3,0.1,agent_2-find-key_3
1034,Find-box_6,0.9,PlayWith-box_4-agent_1,0.5,Help-agent_2-Inform-agent_1-dumbbell_8,0.1,agent_2-find-key_3
1035,PutOnto-box_4-key_7,0.9,RespondTo-agent_1,0.5,Help-agent_2-Get-box_6,0.1,agent_2-find-key_3
1036,Get-box_6,0.9,Inform-agent_1-key_3,0.5,Help-agent_2-RespondTo-agent_1,0.1,agent_2-find-key_3
1037,Give-dumbbell_8-agent_1,0.9,Find-box_6,0.5,PutOnto-chess_5-key_7,0.1,agent_2-find-key_3
1038,Get-box_6,0.9,PlayWith-box_4,0.5,PutInto-box_4-box_6,0.1,agent_2-playwith-chess_3-agent_1
1039,Find-box_6,0.9,RespondTo,0.5,PutInto-chess_3-chess_3,0.1,agent_2-playwith-chess_3-agent_1
1040,PutOnto-chess_3-chess_3,0.9,Get-chess_3,0.5,RespondTo,0.1,agent_2-playwith-chess_3-agent_1
1041,RespondTo-agent_1,0.9,Give-chess_3-agent_1,0.5,Greet-agent_1,0.1,agent_2-playwith-chess_3-agent_1
1042,Give-chess_3-agent_1,0.9,Greet-agent_1,0.5,Inform-agent_1-box_4,0.1,agent_2-playwith-chess_3-agent_1
1043,Observe-chess_3,0.9,Inform-agent_1-chess_3,0.5,Observe-box_4,0.1,agent_2-playwith-chess_3-agent_1
1044,PutOnto-box_4-box_6,0.9,Get-box_6,0.5,Harm-agent_2-PutOnto-cup_5-box_4,0.1,agent_2-playwith-chess_3-agent_1
1045,Open-box_6,0.9,Harm-agent_2-Observe-chess_3,0.5,PutInto-chess_3-chess_3,0.1,agent_2-playwith-chess_3-agent_1
1046,PutOnto-chess_3-chess_3,0.9,Open-chess_3,0.5,Help-agent_2-PlayWith-chess_3-agent_1,0.1,agent_2-playwith-chess_3-agent_1
1047,Help-agent_1-PlayWith,0.9,Give,0.5,Greet,0.1,agent_1-na
1048,Help-agent_1-Observe-world,0.9,Observe-world,0.5,PutOnto-box_5-key_3,0.1,agent_1-na
1049,Open-key_3,0.9,PlayWith-key_3,0.5,RequestHelp-agent_1-Observe-key_3,0.1,agent_1-na
1050,Open-shelf_4,0.9,Inform-box_5,0.5,Inform-shelf_4,0.1,agent_1-na
1051,Observe-agent_2,0.9,Observe-shelf_6,0.5,Observe-shelf_6,0.1,agent_1-open-shelf_6
1052,PutOnto-chess_8-chess_8,0.9,PutInto-books_3-chess_8,0.5,Get-chess_8,0.1,agent_1-open-box_4
1053,PutOnto-banana_5-shelf_6,0.9,Greet-agent_2,0.5,PlayWith-chess_8-agent_2,0.1,agent_1-open-box_4
1054,PutInto-box_4-box_4,0.9,Harm-agent_1-Open-key_3,0.5,RequestHelp-agent_1-Inform-agent_2-key_3,0.1,agent_1-harm-agent_2-na
1055,Harm-agent_1-RespondTo-agent_2,0.9,Observe-box_4,0.5,RespondTo-agent_2,0.1,agent_1-harm-agent_2-na
1056,PlayWith-key_3-agent_2,0.9,Observe-key_3,0.5,Harm-agent_1-Inform-agent_2-box_4,0.1,agent_1-harm-agent_2-na
1057,Get-box_4,0.9,RequestHelp-agent_1-PutOnto-key_3-box_4,0.5,Inform-agent_2-box_4,0.1,agent_1-open-box_4
1058,RespondTo-agent_2,0.9,Help-agent_1-RespondTo-agent_2,0.5,Get-key_3,0.1,agent_1-open-box_4
1059,PlayWith-key_3-agent_2,0.9,Find-agent_2,0.5,RequestHelp-agent_1-Greet-agent_2,0.1,agent_1-harm-agent_2-open-box_4
1060,PlayWith-box_4-agent_2,0.9,RequestHelp-agent_1-Give-key_3-agent_2,0.5,PlayWith-box_4-agent_2,0.1,agent_1-harm-agent_2-open-box_4
1061,Open-box_4,0.9,PutInto-box_4-box_4,0.5,Observe-box_4,0.1,agent_1-respondto-agent_2
1062,Give-box_4-agent_2,0.9,PlayWith-box_4-agent_2,0.5,Give-key_3-agent_2,0.1,agent_1-open-box_4
1063,Open-table_3,0.9,Help-agent_2-Observe-table_3,0.5,Give-table_3,0.1,agent_2-na
1064,Observe-table_3,0.9,Find-banana_6,0.5,RequestHelp-agent_2-Get-table_3,0.1,agent_2-na
1065,Open-banana_6,0.9,PutOnto-table_3-table_3,0.5,PlayWith-banana_6,0.1,agent_2-na
1066,Observe-agent_1,0.9,Observe-agent_1,0.5,Help-agent_2-Inform-agent_1-cup_5,0.1,agent_2-na
1067,PutOnto-shelf_4-cup_5,0.9,RespondTo-agent_1,0.5,Open-shelf_4,0.1,agent_2-na
1068,Get-cup_5,0.9,Harm-agent_2-Find-agent_1,0.5,PutOnto-shelf_4-shelf_4,0.1,agent_2-na
1069,Help-agent_2-Open-dumbbell_3,0.9,Get-dumbbell_3,0.5,Observe-agent_1,0.1,agent_2-na
1070,Inform-agent_1-shelf_4,0.9,PlayWith-shelf_4-agent_1,0.5,Inform-agent_1-cup_5,0.1,agent_2-na
1071,Inform-agent_1-cup_5,0.9,Help-agent_2-RespondTo-agent_1,0.5,Find-agent_1,0.1,agent_2-na
1072,Greet-agent_1,0.9,Give-shelf_4-agent_1,0.5,PlayWith-shelf_4-agent_1,0.1,agent_2-na
1073,RespondTo-agent_1,0.9,Give-shelf_4-agent_1,0.5,PutInto-shelf_4-shelf_4,0.1,agent_2-harm-agent_1-putinto-dumbbell_3-shelf_4
1074,Get-dumbbell_3,0.9,RespondTo-agent_1,0.5,Open-shelf_4,0.1,agent_2-harm-agent_1-putinto-dumbbell_3-shelf_4
1075,PutInto-shelf_4-shelf_4,0.9,Harm-agent_2-Give-dumbbell_3-agent_1,0.5,RequestHelp-agent_2-Greet-agent_1,0.1,agent_2-harm-agent_1-putinto-dumbbell_3-shelf_4
1076,PutOnto,0.9,PutInto,0.5,PlayWith-agent_1,0.1,agent_2-help-agent_1-na
1077,Find-table_5,0.9,RequestHelp-agent_2-Observe-world,0.5,Harm-agent_2-Inform-agent_1-table_5,0.1,agent_2-help-agent_1-playwith-chess_4-me
1078,PlayWith-table_5-agent_1,0.9,PlayWith-chess_4-agent_1,0.5,Get-chess_4,0.1,agent_2-help-agent_1-playwith-chess_4-me
1079,Harm-agent_2-Open-chess_4,0.9,Find-chess_4,0.5,PutOnto-chess_3-chess_4,0.1,agent_2-help-agent_1-playwith-chess_4-me
1080,Open-table_5,0.9,RequestHelp-agent_2-Inform-agent_1-table_5,0.5,Observe-chess_4,0.1,agent_2-help-agent_1-find-na
1081,Observe-chess_3,0.9,Open-chess_4,0.5,PutOnto-chess_4-chess_4,0.1,agent_2-help-agent_1-find-na
1082,Give-table_5-agent_1,0.9,Give-table_5-agent_1,0.5,Get-chess_4,0.1,agent_2-help-agent_1-playwith-chess_3-me
1083,Open-chess_3,0.9,Get-table_5,0.5,PutOnto-table_5-chess_3,0.1,agent_2-help-agent_1-playwith-chess_4-na
1084,PlayWith-chess_4-agent_1,0.9,Inform-agent_1-chess_4,0.5,Find-chess_3,0.1,agent_2-na
1085,RequestHelp-agent_2-Open-table_5,0.9,Give-table_5-agent_1,0.5,Observe-chess_3,0.1,agent_2-playwith-chess_3-agent_1
1086,Inform-agent_2,0.9,Get,0.5,Inform-agent_2,0.1,agent_1-help-agent_2-na
1087,Help-agent_1-Greet-agent_2,0.9,PutOnto-dumbbell_3-dumbbell_3,0.5,Help-agent_1-Get-dumbbell_3,0.1,agent_1-find-dumbbell_3
1088,PutOnto-table_6-books_3,0.9,Give-box_7-agent_2,0.5,Get-books_3,0.1,agent_1-putonto-chess_5-table_6
1089,Inform-agent_2-box_7,0.9,Observe-box_4,0.5,Open-box_7,0.1,agent_1-putonto-chess_5-table_6
1090,PlayWith-box_7-agent_2,0.9,Help-agent_1-Observe-books_3,0.5,Help-agent_1-Observe-world,0.1,agent_1-find-chess_5
1091,Inform-agent_2-key_8,0.9,Get-key_8,0.5,Harm-agent_1-Find-key_8,0.1,agent_1-find-chess_5
1092,Inform-agent_2-box_4,0.9,RespondTo-agent_2,0.5,Observe-agent_2,0.1,agent_1-find-chess_5
1093,RequestHelp-agent_1-Open-box_7,0.9,PutInto-key_8-key_8,0.5,Help-agent_1-PlayWith-box_7-agent_2,0.1,agent_1-find-chess_5
1094,Harm-agent_1-Give-box_4-agent_2,0.9,PlayWith-books_3-agent_2,0.5,RequestHelp-agent_1-Get-table_6,0.1,agent_1-find-chess_5
1095,RespondTo-agent_2,0.9,Greet-agent_2,0.5,Give-box_7-agent_2,0.1,agent_1-find-chess_5
1096,Open-books_3,0.9,PutInto-box_7-books_3,0.5,Observe-key_8,0.1,agent_1-putonto-chess_5-table_6
1097,PutInto,0.9,Help-agent_2-PutInto,0.5,Inform-agent_1,0.1,agent_2-find-na
1098,Observe-table_7,0.9,Find-agent_1,0.5,Help-agent_2-PutOnto-chess_4-chess_4,0.1,agent_2-harm-agent_1-get-cup_3-na
1099,Find-box_4,0.9,Help-agent_2-RespondTo,0.5,Harm-agent_2-Get-box_4,0.1,agent_2-observe-world
1100,PlayWith-box_4-agent_1,0.9,PutOnto-box_4-box_4,0.5,Give-box_4-agent_1,0.1,agent_2-observe-world
1101,PutInto-box_4-box_4,0.9,Observe-box_4,0.5,Help-agent_2-Observe-world,0.1,agent_2-find-dumbbell_5
1102,Open-dumbbell_5,0.9,Give-box_4-agent_1,0.5,PutInto-box_6-box_6,0.1,agent_2-find-dumbbell_5
1103,PlayWith-dumbbell_5-agent_1,0.9,Observe-box_6,0.5,PlayWith-dumbbell_5-agent_1,0.1,agent_2-find-dumbbell_5
1104,Help-agent_1-Observe-shelf_6,0.9,Get-shelf_6,0.5,Observe-world,0.1,agent_1-harm-agent_2-find-na
1105,Give-shelf_6-agent_2,0.9,RequestHelp-agent_1-Give-shelf_6-agent_2,0.5,PutOnto-key_5-key_5,0.1,agent_1-harm-agent_2-find-na
1106,Help-agent_1-Observe-chess_3,0.9,RequestHelp-agent_1-Find-key_5,0.5,PutInto-chess_3-key_5,0.1,agent_1-harm-agent_2-find-na
1107,Get-chess_3,0.9,Help-agent_1-RespondTo-agent_2,0.5,PutOnto-key_5-chess_3,0.1,agent_1-harm-agent_2-find-na
1108,Find-cup_5,0.9,PlayWith-cup_5-agent_1,0.5,PutOnto-cup_5-cup_5,0.1,agent_2-na
1109,RespondTo-agent_1,0.9,PutInto-cup_5-cup_5,0.5,PutOnto-cup_5-cup_5,0.1,agent_2-observe-agent_1
1110,Inform-agent_1-cup_5,0.9,PutOnto-cup_5-cup_5,0.5,Help-agent_2-Find-agent_1,0.1,agent_2-observe-agent_1
1111,Greet-agent_1,0.9,Greet-agent_1,0.5,PutInto-cup_5-cup_5,0.1,agent_2-observe-agent_1
1112,Open-key_5,0.9,Harm-agent_1-Find-key_5,0.5,Give-key_5,0.1,agent_1-putonto-chess_3-table_6
1113,Open-key_5,0.9,Harm-agent_1-PutOnto-key_5-chess_3,0.5,Find-key_5,0.1,agent_1-putonto-chess_3-table_6
1114,Give-chess_3,0.9,Open-chess_3,0.5,PlayWith-key_5,0.1,agent_1-putonto-chess_3-table_6
1115,PlayWith-box_4-agent_2,0.9,PutInto-table_6-box_4,0.5,PlayWith-key_5-agent_2,0.1,agent_1-putonto-chess_3-table_6
1116,Open-key_5,0.9,PlayWith-box_4-agent_2,0.5,Open-chess_3,0.1,agent_1-putonto-chess_3-table_6
1117,Find-key_5,0.9,Inform-agent_2-key_5,0.5,Help-agent_1-PutInto-chess_3-chess_3,0.1,agent_1-putonto-chess_3-table_6
1118,PutInto-table_6-table_6,0.9,Greet-agent_2,0.5,RequestHelp-agent_1-Greet-agent_2,0.1,agent_1-putonto-chess_3-table_6
1119,Open,0.9,Open,0.5,PutInto,0.1,agent_1-give-chess_5-agent_2
1120,RequestHelp-agent_1-Greet-agent_2,0.9,Harm-agent_1-PlayWith-chess_3-agent_2,0.5,Give-box_4-agent_2,0.1,agent_1-give-chess_5-agent_2
1121,Open-chess_3,0.9,PutInto-chess_3-chess_3,0.5,Find-box_4,0.1,agent_1-give-chess_5-agent_2
1122,PlayWith-box_4-agent_2,0.9,Help-agent_1-Open-box_4,0.5,RespondTo-agent_2,0.1,agent_1-give-chess_5-agent_2
1123,Harm-agent_1-Give-box_6-agent_2,0.9,PutOnto-chess_5-chess_5,0.5,Inform-agent_2-box_4,0.1,agent_1-give-chess_5-agent_2
1124,Find-box_6,0.9,Get-box_6,0.5,Open-chess_5,0.1,agent_1-give-chess_5-agent_2
1125,Greet-agent_2,0.9,PlayWith-box_4-agent_2,0.5,PutOnto-chess_5-box_6,0.1,agent_1-give-chess_5-agent_2
1126,Open-chess_5,0.9,PlayWith-chess_5-agent_2,0.5,Get-box_4,0.1,agent_1-give-chess_5-agent_2
1127,Observe-chess_5,0.9,Observe-agent_2,0.5,Harm-agent_1-Greet-agent_2,0.1,agent_1-give-chess_5-agent_2
1128,Give-chess_5-agent_2,0.9,Harm-agent_1-Open-chess_5,0.5,RespondTo-agent_2,0.1,agent_1-give-chess_5-agent_2
1129,Observe-key_3,0.9,Observe-key_3,0.5,Open-key_3,0.1,agent_1-na
1130,PutOnto-key_3-box_5,0.9,Inform-box_5,0.5,PutOnto-box_5-box_5,0.1,agent_1-open-box_5
1131,Harm-agent_1-Greet,0.9,Observe-world,0.5,PutOnto-box_5-box_5,0.1,agent_1-open-box_5
1132,Harm-agent_1-Find-box_5,0.9,Greet,0.5,Give-key_3,0.1,agent_1-open-box_5
1133,Find-key_3,0.9,Find-box_5,0.5,PutInto-box_5-box_5,0.1,agent_1-open-box_5
1134,PlayWith-box_5-agent_2,0.9,RespondTo-agent_2,0.5,Observe-shelf_4,0.1,agent_1-get-key_9-box_5
1135,PutInto-chess_10-dumbbell_11,0.9,RespondTo-agent_2,0.5,PlayWith-shelf_4-agent_2,0.1,agent_1-get-key_9-box_5
1136,Harm-agent_1-Observe-dumbbell_11,0.9,Open-key_9,0.5,PlayWith-chess_10-agent_2,0.1,agent_1-get-cup_3-table_6
1137,Greet-agent_2,0.9,Open-shelf_4,0.5,PlayWith-dumbbell_11-agent_2,0.1,agent_1-get-cup_3-table_6
1138,Open-shelf_4,0.9,Give-table_6-agent_2,0.5,RequestHelp-agent_1-RespondTo-agent_2,0.1,agent_1-putinto-cup_3-shelf_4
1139,Greet-agent_2,0.9,Inform-agent_2-chess_10,0.5,Help-agent_1-PutInto-banana_8-banana_8,0.1,agent_1-putinto-cup_3-shelf_4
1140,RequestHelp-agent_1-Find-shelf_4,0.9,Get-key_9,0.5,Inform-agent_2-dumbbell_11,0.1,agent_1-putinto-cup_3-na
1141,PlayWith-chess_4-agent_2,0.9,Harm-agent_1-Greet-agent_2,0.5,PutInto-chess_3-chess_3,0.1,agent_1-playwith-chess_4-agent_2
1142,Find-agent_2,0.9,Inform-agent_2-chess_4,0.5,Find-chess_3,0.1,agent_1-playwith-chess_4-agent_2
1143,PutOnto-chess_3-chess_4,0.9,Harm-agent_1-PlayWith-table_5-agent_2,0.5,Find-table_5,0.1,agent_1-playwith-chess_4-agent_2
1144,Help-agent_1-Inform-agent_2-chess_4,0.9,Help-agent_1-PutInto-chess_4-chess_4,0.5,Open-chess_4,0.1,agent_1-playwith-chess_4-agent_2
1145,PlayWith-chess_4-agent_2,0.9,RequestHelp-agent_1-Observe-chess_4,0.5,RespondTo-agent_2,0.1,agent_1-playwith-chess_4-agent_2
1146,Greet-agent_2,0.9,Observe-chess_3,0.5,Greet-agent_2,0.1,agent_1-playwith-chess_4-agent_2
1147,PlayWith-chess_4-agent_2,0.9,Help-agent_1-PlayWith-chess_4-agent_2,0.5,Harm-agent_1-PutInto-chess_4-chess_3,0.1,agent_1-playwith-chess_4-agent_2
1148,PlayWith-chess_3-agent_2,0.9,Give-chess_3-agent_2,0.5,RequestHelp-agent_1-PlayWith-chess_4-agent_2,0.1,agent_1-help-agent_2-na
1149,Help-agent_1-PutOnto-chess_3-table_5,0.9,Get-chess_4,0.5,Get-table_5,0.1,agent_1-help-agent_2-playwith-chess_3-me
1150,Find-chess_3,0.9,PutOnto-chess_3-chess_3,0.5,Harm-agent_1-Find-chess_3,0.1,agent_1-playwith-chess_3-agent_2
1151,Open-chess_3,0.9,Get-chess_3,0.5,Greet-agent_2,0.1,agent_1-playwith-chess_3-agent_2
1152,Help-agent_1-Greet-agent_2,0.9,RequestHelp-agent_1-Open-chess_3,0.5,Greet-agent_2,0.1,agent_1-playwith-chess_3-agent_2
1153,Greet-agent_2,0.9,Help-agent_1-PutOnto-chess_3-chess_3,0.5,Inform-agent_2-chess_3,0.1,agent_1-playwith-chess_3-agent_2
1154,PutInto-chess_3-chess_3,0.9,Get-chess_3,0.5,Open-chess_3,0.1,agent_1-playwith-chess_3-agent_2
1155,Give-chess_3-agent_2,0.9,Give-chess_3-agent_2,0.5,Observe-agent_2,0.1,agent_1-playwith-chess_3-agent_2
1156,Greet-agent_2,0.9,Give-chess_3-agent_2,0.5,PlayWith-chess_3-agent_2,0.1,agent_1-playwith-chess_3-agent_2
1157,Give-chess_3-agent_2,0.9,Help-agent_1-Give-chess_3-agent_2,0.5,PutOnto-chess_3-chess_3,0.1,agent_1-na
1158,PutOnto-chess_3-chess_3,0.9,Open-chess_3,0.5,Inform-agent_2-chess_3,0.1,agent_1-na
1159,Help-agent_1-Greet-agent_2,0.9,Give-table_5-agent_2,0.5,PutOnto-table_5-table_5,0.1,agent_1-open-box_4
1160,RespondTo-agent_2,0.9,Inform-agent_2-table_5,0.5,Open-table_8,0.1,agent_1-open-box_4
1161,Help-agent_1-Greet-agent_2,0.9,Help-agent_1-PutOnto-table_8-books_7,0.5,RequestHelp-agent_1-Get-table_8,0.1,agent_1-open-box_4
1162,RespondTo-agent_2,0.9,RespondTo-agent_2,0.5,RequestHelp-agent_1-Inform-agent_2-table_8,0.1,agent_1-open-box_4
1163,RequestHelp-agent_1-Open-box_4,0.9,RequestHelp-agent_1-PlayWith-key_3-agent_2,0.5,Inform-agent_2-books_7,0.1,agent_1-open-box_4
1164,Observe-agent_2,0.9,Give-books_7-agent_2,0.5,Harm-agent_1-PlayWith-table_8-agent_2,0.1,agent_1-open-box_4
1165,Observe-books_7,0.9,Greet-agent_2,0.5,Get-key_3,0.1,agent_1-open-box_4
1166,Inform-agent_2-table_8,0.9,Give-key_3-agent_2,0.5,Find-key_3,0.1,agent_1-open-box_4
1167,PlayWith-table_8-agent_2,0.9,Help-agent_1-PlayWith-table_5-agent_2,0.5,Give-table_5-agent_2,0.1,agent_1-open-box_4
1168,PutOnto,0.9,RequestHelp-agent_2-Open,0.5,Open,0.1,agent_2-na
1169,Open-key_4,0.9,Open-key_4,0.5,RequestHelp-agent_2-PlayWith-key_4-agent_1,0.1,agent_2-na
1170,Open-key_4,0.9,Get-key_4,0.5,Harm-agent_2-Find-agent_1,0.1,agent_2-observe-world
1171,Greet-agent_1,0.9,Find-key_4,0.5,PlayWith-key_4-agent_1,0.1,agent_2-observe-world
1172,PlayWith-key_4-agent_1,0.9,PlayWith-key_4-agent_1,0.5,Give-key_4-agent_1,0.1,agent_2-observe-world
1173,Find-agent_1,0.9,Find-key_4,0.5,Give-key_4-agent_1,0.1,agent_2-observe-world
1174,Harm-agent_2-PutInto-key_4-key_4,0.9,PutOnto-key_4-key_4,0.5,Give-key_4-agent_1,0.1,agent_2-observe-world
1175,Observe-world,0.9,Open-shelf_5,0.5,Inform-shelf_5,0.1,agent_1-na
1176,PlayWith-shelf_5-agent_2,0.9,Observe-agent_2,0.5,PlayWith-dumbbell_6-agent_2,0.1,agent_1-na
1177,PutOnto-dumbbell_6-dumbbell_6,0.9,RespondTo-agent_2,0.5,Observe-agent_2,0.1,agent_1-na
1178,Inform-agent_2-dumbbell_6,0.9,RequestHelp-agent_1-PlayWith-dumbbell_6-agent_2,0.5,PutInto-dumbbell_6-shelf_5,0.1,agent_1-na
1179,Greet-agent_2,0.9,RespondTo-agent_2,0.5,PutInto-shelf_7-dumbbell_6,0.1,agent_1-na
1180,Observe-shelf_7,0.9,Get-shelf_5,0.5,PutInto-dumbbell_6-dumbbell_6,0.1,agent_1-na
1181,Harm-agent_1-Open-dumbbell_6,0.9,Observe-dumbbell_6,0.5,Find-dumbbell_6,0.1,agent_1-na
1182,Harm-agent_2-Observe-dumbbell_5,0.9,Help-agent_2-Get-dumbbell_5,0.5,PlayWith-dumbbell_5-agent_1,0.1,agent_2-putonto-dumbbell_5-table_6
1183,Help-agent_2-PutInto-dumbbell_5-box_4,0.9,Observe-table_6,0.5,Greet-agent_1,0.1,agent_2-putonto-dumbbell_5-table_6
1184,Help-agent_2-RespondTo-agent_1,0.9,PutInto-dumbbell_5-box_4,0.5,Greet-agent_1,0.1,agent_2-putonto-dumbbell_5-table_6
1185,Help-agent_2-RespondTo-agent_1,0.9,Find-dumbbell_5,0.5,Help-agent_2-Observe-table_6,0.1,agent_2-putonto-dumbbell_5-table_6
1186,Open-box_4,0.9,Open-dumbbell_5,0.5,Inform-agent_1-table_6,0.1,agent_2-putonto-dumbbell_5-table_6
1187,Greet-agent_1,0.9,Observe-agent_1,0.5,PutInto-dumbbell_5-table_6,0.1,agent_2-putonto-dumbbell_5-table_6
1188,Give-dumbbell_5-agent_1,0.9,Observe-dumbbell_5,0.5,PutInto-dumbbell_5-dumbbell_5,0.1,agent_2-putonto-dumbbell_5-table_6
1189,Greet-agent_1,0.9,Give-dumbbell_5-agent_1,0.5,Inform-agent_1-dumbbell_5,0.1,agent_2-putonto-dumbbell_5-table_6
1190,Help-agent_2-Open-dumbbell_5,0.9,Help-agent_2-PutInto-dumbbell_5-dumbbell_5,0.5,Greet-agent_1,0.1,agent_2-putonto-dumbbell_5-table_6
1191,RespondTo-agent_1,0.9,Get-dumbbell_5,0.5,PlayWith-table_6-agent_1,0.1,agent_2-putonto-dumbbell_5-table_6
1192,RequestHelp-agent_1-Find-banana_5,0.9,PutInto-box_4-banana_5,0.5,PlayWith-box_4-agent_2,0.1,agent_1-give-banana_5-agent_2
1193,PlayWith-banana_5-agent_2,0.9,Observe-agent_2,0.5,Give-banana_5-agent_2,0.1,agent_1-give-banana_5-agent_2
1194,Help-agent_1-PutInto-box_4-banana_3,0.9,PlayWith-banana_5-agent_2,0.5,Give-banana_5-agent_2,0.1,agent_1-give-banana_5-agent_2
1195,Find-banana_5,0.9,RespondTo-agent_2,0.5,Get-banana_3,0.1,agent_1-give-banana_5-agent_2
1196,Greet-agent_2,0.9,Observe-banana_3,0.5,Give-banana_5-agent_2,0.1,agent_1-give-banana_5-agent_2
1197,Find-key_4,0.9,Harm-agent_2-PutInto-key_4-key_4,0.5,Get-key_4,0.1,agent_2-na
1198,Observe-box_3,0.9,Open-key_4,0.5,Greet-agent_1,0.1,agent_2-get-key_4
1199,Get-key_4,0.9,Help-agent_2-PutInto-box_3-key_4,0.5,Get-key_4,0.1,agent_2-observe-agent_1
1200,RespondTo-agent_1,0.9,PutOnto-key_4-key_4,0.5,Help-agent_2-Give-key_4-agent_1,0.1,agent_2-harm-agent_1-give-key_4-me
1201,Harm-agent_2-Get-key_4,0.9,Help-agent_2-PutOnto-key_4-box_3,0.5,Open-key_4,0.1,agent_2-harm-agent_1-give-key_4-me
1202,Give-box_3-agent_1,0.9,RequestHelp-agent_2-Observe-key_4,0.5,PlayWith-key_4-agent_1,0.1,agent_2-harm-agent_1-open-box_3
1203,PutInto-key_4-box_3,0.9,Inform-agent_1-key_4,0.5,RequestHelp-agent_2-Give-key_4-agent_1,0.1,agent_2-harm-agent_1-open-box_3
1204,PutInto-key_5-key_5,0.9,Find-agent_2,0.5,Inform-agent_2-books_7,0.1,agent_1-find-banana_3
1205,PutInto-key_5-books_7,0.9,Observe-books_7,0.5,Get-books_7,0.1,agent_1-find-banana_3
1206,PlayWith-books_7-agent_2,0.9,Find-box_4,0.5,Get-key_5,0.1,agent_1-find-banana_3
1207,PlayWith-box_4-agent_2,0.9,RequestHelp-agent_1-Give-box_4-agent_2,0.5,PutInto-books_7-key_5,0.1,agent_1-find-banana_3
1208,Get-box_4,0.9,Open-key_5,0.5,Inform-agent_2-box_4,0.1,agent_1-find-na
1209,Help-agent_1-PlayWith-key_5-agent_2,0.9,Find-key_5,0.5,Help-agent_1-Get-books_7,0.1,agent_1-find-banana_3
1210,Observe-key_5,0.9,Get-key_5,0.5,RespondTo-agent_2,0.1,agent_1-find-banana_3
1211,PutOnto-box_4-key_5,0.9,Harm-agent_1-Inform-agent_2-box_4,0.5,Greet-agent_2,0.1,agent_1-find-banana_3
1212,RequestHelp-agent_1-PutOnto-box_4-key_5,0.9,Inform-agent_2-books_7,0.5,Inform-agent_2-books_7,0.1,agent_1-find-banana_3
1213,Greet-agent_2,0.9,Give-key_5-agent_2,0.5,Greet-agent_2,0.1,agent_1-find-banana_3
1214,Help-agent_1-Find-shelf_4,0.9,PlayWith-books_3,0.5,RespondTo,0.1,agent_1-find-books_3
1215,RespondTo,0.9,Find-books_3,0.5,Inform-books_3,0.1,agent_1-find-books_3
1216,Get-chess_3,0.9,Get-chess_3,0.5,Get-chess_3,0.1,agent_2-harm-agent_1-na
1217,Observe-chess_3,0.9,Open-chess_3,0.5,PutOnto-chess_3-chess_3,0.1,agent_2-harm-agent_1-na
1218,PutInto-chess_3-chess_3,0.9,Observe-agent_1,0.5,PlayWith-chess_3-agent_1,0.1,agent_2-harm-agent_1-na
1219,Help-agent_2-RespondTo-agent_1,0.9,RespondTo-agent_1,0.5,Get-chess_3,0.1,agent_2-harm-agent_1-playwith-chess_3-me
1220,Harm-agent_2-Find-chess_3,0.9,Get-chess_3,0.5,RequestHelp-agent_2-PutInto-chess_3-chess_3,0.1,agent_2-harm-agent_1-na-na
1221,Harm-agent_2-Find-agent_1,0.9,Inform-agent_1-chess_3,0.5,Give-chess_3-agent_1,0.1,agent_2-observe-world
1222,PutInto-chess_3-chess_3,0.9,Greet-agent_1,0.5,Harm-agent_2-PutInto-chess_3-chess_3,0.1,agent_2-observe-world
1223,Get-chess_3,0.9,PlayWith-chess_3-agent_1,0.5,Find-agent_1,0.1,agent_2-observe-world
1224,PutInto-chess_3-chess_3,0.9,Inform-agent_1-chess_3,0.5,PlayWith-chess_3-agent_1,0.1,agent_2-observe-world
1225,Help-agent_2-Observe-box_5,0.9,RequestHelp-agent_2-Greet-agent_1,0.5,Harm-agent_2-PutOnto-box_5-box_5,0.1,agent_2-greet-agent_1
1226,Inform-agent_1-box_5,0.9,Inform-agent_1-box_5,0.5,PutInto-box_5-box_5,0.1,agent_2-respondto-agent_1
1227,Give-shelf_4-agent_1,0.9,Help-agent_2-Observe-shelf_4,0.5,Give-shelf_4-agent_1,0.1,agent_2-na
1228,Find-agent_1,0.9,RespondTo-agent_1,0.5,Find-shelf_4,0.1,agent_2-na
1229,RequestHelp-agent_2-Open,0.9,RespondTo-agent_1,0.5,Observe-agent_1,0.1,agent_2-na
1230,PutInto-box_6-key_7,0.9,Observe-box_6,0.5,Observe-agent_1,0.1,agent_2-help-agent_1-na
